"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Expanded Anatomy","stx","Near Mint","German","","","2023-10-01 10:02:06.313000","2","False","False","0.10"
"1","1","Expendable Lackey","snc","Near Mint","German","","","2023-10-01 10:02:06.313000","43","False","False","0.01"
"2","2","Experimental Aviator","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","46","False","False","0.02"
"1","1","Experimental Synthesizer","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","138","False","False","0.24"
"1","1","Experimental Synthesizer","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","138","False","False","0.10"
"1","1","Explore","c19","Near Mint","German","","","2023-10-01 10:02:06.313000","164","False","False","0.09"
"1","1","Explore","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","131","False","False","0.15"
"1","1","Explore","lcc","Near Mint","English","","","2023-12-24 22:38:06.913000","241","False","False",""
"1","1","Explore the Underdark","clb","Near Mint","German","","","2023-10-01 10:02:06.313000","232","False","False","0.17"
"1","1","Explorer's Cache","lci","Near Mint","English","","","2024-01-13 22:15:22.680000","184","False","False","0.13"
"1","1","Explosive Apparatus","soi","Near Mint","German","","","2023-10-01 10:02:06.313000","255","False","False","0.10"
"2","2","Explosive Entry","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","139","False","False","0.07"
"1","1","Explosive Entry","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","139","False","False","0.11"
"1","1","Explosive Singularity","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","140","False","False","0.99"
"1","1","Explosive Vegetation","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","132","False","False","0.25"
"1","1","Expose to Daylight","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","8","False","False","0.02"
"1","1","Exquisite Blood","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","195","False","False",""
"1","1","Extinguish the Light","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","94","False","False","0.02"
"1","1","Extract from Darkness","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","90","False","False","0.10"
"1","1","Extract the Truth","snc","Near Mint","German","","","2023-10-01 10:02:06.313000","78","False","False","0.07"
"1","1","Extruder","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","296","False","False","0.02"
"2","2","Exultant Cultist","emn","Near Mint","German","","","2023-10-01 10:02:06.313000","59","False","False","0.01"
"1","1","Eyeblight Assassin","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","123","False","False","0.33"
"1","1","Eyeblight Assassin","cmr","Near Mint","German","foil","","2023-10-01 10:02:06.313000","123","False","False","0.02"
"1","1","Eyeblight Cullers","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","124","False","False","0.20"
"1","1","Eyeblight Cullers","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","48","False","False","0.02"
"2","2","Eyeblight Massacre","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","125","False","False","0.03"
"1","1","Eyeblight Massacre","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","49","False","False","0.02"
"2","2","Eyes of Gitaxias","mom","Near Mint","English","","","2023-10-01 10:02:06.313000","57","False","False","0.02"
"1","1","Eyes of Gitaxias","mom","Near Mint","English","foil","","2023-10-01 10:02:06.313000","57","False","False","0.25"
"3","3","Fa'adiyah Seer","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","160","False","False","0.05"
"1","1","Fable of the Mirror-Breaker // Reflection of Kiki-Jiki","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","357","False","False","27.18"
"1","1","Fable of the Mirror-Breaker // Reflection of Kiki-Jiki","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","357","False","False","0.90"
"1","1","Fabled Passage","pm21","Near Mint","German","","","2023-10-01 10:02:06.313000","246p","False","False","4.00"
"1","1","Fabrication Module","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","211","False","False","0.14"
"1","1","Faceless Butcher","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","84","False","False","0.02"
"1","1","Faceless One","clb","Near Mint","German","","","2023-10-01 10:02:06.313000","1","False","False","0.19"
"1","1","Facet Reader","iko","Near Mint","German","","","2023-10-01 10:02:06.313000","50","False","False","0.02"
"1","1","Fact or Fiction","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","25","False","False","0.09"
"1","1","Faeburrow Elder","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","149","False","False","0.77"
"1","1","Faerie Dreamthief","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","89","False","False","0.14"
"1","1","Faerie Miscreant","m20","Near Mint","German","","","2023-10-01 10:02:06.313000","58","False","False","0.05"
"1","1","Faerie Vandal","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","26","False","False","0.10"
"1","1","Failed Conversion","mom","Near Mint","English","","","2023-10-01 10:02:06.313000","103","False","False","0.02"
"2","2","Failed Inspection","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","47","False","False","0.04"
"1","1","Fairgrounds Patrol","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","13","False","False","0.02"
"1","1","Fairgrounds Trumpeter","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","155","False","False","0.10"
"1","1","Fairgrounds Warden","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","13","False","False","0.02"
"1","1","Faithless Looting","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","122","False","False","0.19"
"1","1","Faithless Looting","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","225","False","False",""
"3","3","Faithless Salvaging","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","122","False","False","0.08"
"1","1","Fake Your Own Death","snc","Near Mint","German","","","2023-10-01 10:02:06.313000","79","False","False","0.06"
"2","2","Falkenrath Celebrants","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","156","False","False","0.02"
"2","2","Falkenrath Celebrants","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","306","False","False","0.04"
"1","1","Falkenrath Celebrants","vow","Near Mint","German","foil","","2023-10-01 10:02:06.313000","306","False","False","0.10"
"1","1","Falkenrath Gorger","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","146","False","False","0.05"
"1","1","Falkenrath Noble","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","128","False","False","0.05"
"1","1","Falkenrath Noble","lcc","Near Mint","English","","","2023-12-24 22:40:47.713000","196","False","False",""
"1","1","Falkenrath Pit Fighter","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","137","False","False","0.45"
"1","1","Fall from Favor","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","68","False","False","0.16"
"1","1","Fall of Cair Andros","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","124","False","False","0.24"
"1","1","Fallaji Vanguard","bro","Near Mint","German","","","2023-10-01 10:02:06.313000","210","False","False","0.09"
"1","1","Fallaji Wayfarer","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","11","False","False","0.76"
"2","2","Family Reunion","lci","Near Mint","English","","","2024-01-13 22:15:22.680000","13","False","False","0.09"
"2","2","Fanatical Offering","lci","Near Mint","English","","","2024-01-13 22:15:22.680000","105","False","False","0.37"
"1","1","Fang of Shigeki","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","183","False","False","0.06"
"1","1","Fang of Shigeki","neo","Near Mint","German","","","2023-10-01 10:02:06.313000","183","False","False","0.05"
"1","1","Fangblade Brigand // Fangblade Eviscerator","mid","Near Mint","German","","","2023-10-01 10:02:06.313000","139","False","False","0.14"
"1","1","Far Wanderings","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","66","False","False","0.13"
"1","1","Farhaven Elf","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","225","False","False","0.02"
"1","1","Farhaven Elf","khc","Near Mint","German","","","2023-10-01 10:02:06.313000","62","False","False","0.02"
"1","1","Farseek","rav","Near Mint","German","","","2023-10-01 10:02:06.313000","163","False","False","1.05"
"1","1","Farseek","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","242","False","False",""
"1","1","Farseek","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","133","False","False","1.31"
"2","2","Farsight Ritual","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","49","False","False","0.11"
"1","1","Fatal Push","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","57","False","False","1.57"
"1","1","Fated Return","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","42","False","False","0.74"
"1","1","Fateful Showdown","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","114","False","False","0.15"
"1","1","Fathom Fleet Captain","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","197","False","False",""
"1","1","Fathom Fleet Cutthroat","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","107","False","False","0.02"
"1","1","Fathom Fleet Firebrand","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","142","False","False","0.04"
"1","1","Fathom Fleet Swordjack","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","177","False","False","0.08"
"1","1","Fearful Villager // Fearsome Werewolf","vow","Near Mint","German","","","2023-10-01 10:02:06.313000","157","False","False","0.05"
"1","1","Fearless Skald","mom","Near Mint","German","","","2023-10-01 10:02:06.313000","138","False","False","0.09"
"2","2","Feast of Sanity","mh2","Near Mint","German","","","2023-10-01 10:02:06.313000","84","False","False","0.03"
"1","1","Feather, the Redeemed","war","Near Mint","German","","","2023-10-01 10:02:06.313000","197","False","False","0.33"
"1","1","Feed the Cauldron","woe","Near Mint","English","","","2023-10-01 10:02:06.313000","91","False","False","0.04"
"2","2","Feed the Cauldron","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","91","False","False","0.06"
"1","1","Feed the Swarm","lcc","Near Mint","English","","","2023-12-24 22:14:40.263000","198","False","False",""
"1","1","Feed the Swarm","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","129","False","False","0.10"
"1","1","Felidar Retreat","znr","Near Mint","German","","","2023-10-01 10:02:06.313000","292","False","False","1.07"
"1","1","Fell Horseman // Deathly Ride","woe","Near Mint","English","","","2023-10-01 10:05:48.427000","92","False","False","0.07"
"1","1","Fell the Mighty","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","85","False","False","0.84"
"1","1","Fellwar Stone","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","182","False","False","0.64"
"1","1","Fellwar Stone","dmc","Near Mint","German","","","2023-10-01 10:02:06.313000","182","False","False","0.41"
"3","3","Fen Hauler","mb1","Near Mint","German","","","2023-10-01 10:02:06.313000","656","False","False","0.02"
"2","2","Feral Prowler","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","115","False","False","0.04"
"2","2","Ferocious Pup","m20","Near Mint","German","","","2023-10-01 10:02:06.313000","171","False","False","0.06"
"3","3","Ferocious Werefox // Guard Change","woe","Near Mint","German","","","2023-10-25 10:26:22.653000","170","False","False","0.10"
"1","1","Fertilid","iko","Near Mint","German","","","2023-10-01 10:02:06.313000","152","False","False","0.09"
"1","1","Fertilid","znc","Near Mint","German","","","2023-10-01 10:02:06.313000","67","False","False","0.04"
"4","4","Fervent Champion","eld","Near Mint","German","","","2023-10-01 10:02:06.313000","124","False","False","0.22"
"2","2","Festering Goblin","dmr","Near Mint","German","","","2023-10-01 10:02:06.313000","85","False","False","0.10"
"1","1","Festival Crasher","mid","Near Mint","German","foil","","2023-10-01 10:02:06.313000","140","False","False","0.07"
"3","3","Fetid Imp","m21","Near Mint","German","","","2023-10-01 10:02:06.313000","98","False","False","0.01"
"1","1","Field of Souls","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","86","False","False","0.25"
"2","2","Field Research","znr","Near Mint","German","","","2023-10-01 10:02:06.313000","58","False","False","0.07"
"1","1","Fiery Cannonade","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","143","False","False","0.11"
"1","1","Fiery Confluence","lcc","Near Mint","English","","","2023-12-24 22:35:19.740000","226","False","False",""
"1","1","Fiery Temper","soi","Near Mint","German","","","2023-10-01 10:02:06.313000","156","False","False","0.15"
"1","1","Filigree Crawler","aer","Near Mint","German","","","2023-10-01 10:02:06.313000","150","False","False","0.03"
"1","1","Filigree Familiar","cmr","Near Mint","German","","","2023-10-01 10:02:06.313000","308","False","False","0.10"
"1","1","Filigree Familiar","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","212","False","False","0.13"
"1","1","Final Flourish","mom","Near Mint","English","","","2023-10-01 10:02:06.313000","104","False","False","0.07"
"2","2","Final Payment","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","171","False","False","0.11"
"2","2","Finishing Blow","m21","Near Mint","German","","","2023-10-01 10:02:06.313000","99","False","False","0.09"
"1","1","Fire Diamond","voc","Near Mint","German","","","2023-10-01 10:02:06.313000","164","False","False","0.02"
"1","1","Fire of Orthanc","ltr","Near Mint","English","","","2023-10-01 10:02:06.313000","127","False","False","0.04"
"3","3","Fire Shrine Keeper","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","144","False","False","0.02"
"1","1","Fireblade Artist","rna","Near Mint","German","","","2023-10-01 10:02:06.313000","172","False","False","0.02"
"1","1","Firebrand Archer","hou","Near Mint","German","","","2023-10-01 10:02:06.313000","92","False","False","0.16"
"2","2","Firecannon Blast","xln","Near Mint","German","","","2023-10-01 10:02:06.313000","145","False","False","0.02"
"1","1","Fireforger's Puzzleknot","kld","Near Mint","German","","","2023-10-01 10:02:06.313000","213","False","False","0.02"
"1","1","Fires of Victory","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","123","False","False","0.08"
"1","1","Fires of Victory","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","123","False","False","0.05"
"1","1","Fires of Victory","dmu","Near Mint","German","","","2023-10-01 10:02:06.313000","123","False","False","0.10"
"1","1","Fires of Victory","dmu","Near Mint","German","foil","","2023-10-01 10:02:06.313000","123","False","False","0.16"
"1","1","Firja, Judge of Valor","mul","Near Mint","English","","","2023-10-01 10:02:06.313000","40","False","False","0.09"
