Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU
1,Hivis of the Scale,Hivis of the Scale,Mirage,182,MIR,Normal,Near Mint,English,Rare,5101,12599
2,Hollow Dogs,Hollow Dogs,7th Edition,141,7ED,Normal,Near Mint,English,Common,2945,17033
4,Hollow Dogs,Hollow Dogs,Urza's Saga,137,USG,Normal,Near Mint,English,Common,6915,20393
4,Holy Armor,Holy Armor,Revised Edition,23,3ED,Normal,Near Mint,English,Common,1444,15583
4,Holy Strength,Holy Strength,Revised Edition,24,3ED,Normal,Near Mint,English,Common,1445,15584
1,Homarid (Tedin),Homarid,Fallen Empires,19c,FEM,Normal,Near Mint,English,Common,18214,116396
1,Homarid Warrior (Shuler),Homarid Warrior,Fallen Empires,22c,FEM,Normal,Near Mint,English,Common,18217,116399
4,Honor Guard,Honor Guard,Stronghold,7,STH,Normal,Near Mint,English,Common,5359,18870
4,Hope and Glory,Hope and Glory,Urza's Legacy,9,ULG,Normal,Near Mint,English,Uncommon,6326,19822
1,Hopping Automaton,Hopping Automaton,Urza's Saga,297,USG,Normal,Near Mint,English,Uncommon,6916,20394
1,Horned Troll,Horned Troll,Mercadian Masques,251,MMQ,Normal,Near Mint,English,Common,6562,20055
4,Horned Turtle,Horned Turtle,Magic 2010 (M10),55,M10,Normal,Near Mint,English,Common,32635,310656
1,Hornet Cannon,Hornet Cannon,Stronghold,136,STH,Normal,Near Mint,English,Uncommon,5361,18872
4,Horseshoe Crab,Horseshoe Crab,Urza's Saga,80,USG,Normal,Near Mint,English,Common,6917,20395
1,Hot Springs,Hot Springs,Ice Age,248,ICE,Normal,Near Mint,English,Rare,4723,18592
2,Howl from Beyond,Howl from Beyond,Ice Age,132,ICE,Normal,Near Mint,English,Common,4724,18593
4,Howl from Beyond,Howl from Beyond,Fourth Edition,141,4ED,Normal,Near Mint,English,Common,1787,15916
1,Howling Wolf,Howling Wolf,Mercadian Masques,252,MMQ,Normal,Near Mint,English,Common,6563,20056
1,Hulking Ogre,Hulking Ogre,Urza's Destiny,87,UDS,Normal,Near Mint,English,Common,6187,19683
4,Humble,Humble,Urza's Saga,18,USG,Normal,Near Mint,English,Uncommon,6918,20396
1,Hungry Mist [Version 2],Hungry Mist,Homelands,88b,HML,Normal,Near Mint,English,Common,18280,116462
1,Hurkyl's Recall,Hurkyl's Recall,Fifth Edition,93,5ED,Normal,Near Mint,English,Rare,2201,16319
2,Hurkyl's Recall,Hurkyl's Recall,Revised Edition,60,3ED,Normal,Near Mint,English,Rare,1448,15587
4,Hurloon Minotaur,Hurloon Minotaur,Fifth Edition,240,5ED,Normal,Near Mint,English,Common,2202,16320
2,Hurloon Shaman,Hurloon Shaman,Weatherlight,108,WTH,Normal,Near Mint,English,Uncommon,6048,19544
4,Hush,Hush,Urza's Saga,266,USG,Normal,Near Mint,English,Common,6919,20397
2,Hydroblast,Hydroblast,Ice Age,72,ICE,Normal,Near Mint,English,Common,4727,18596
2,Hymn of Rebirth,Hymn of Rebirth,Ice Age,295,ICE,Normal,Near Mint,English,Uncommon,4728,18597
1,Hymn to Tourach (Circle),Hymn to Tourach,Fallen Empires,38b,FEM,Normal,Near Mint,English,Common,18219,116401
1,Hymn to Tourach (Cloak),Hymn to Tourach,Fallen Empires,38c,FEM,Normal,Near Mint,English,Common,18218,116400
1,Hymn to Tourach (Wolf),Hymn to Tourach,Fallen Empires,38a,FEM,Normal,Near Mint,English,Common,3680,17681
1,Icatian Javelineers (Beard Jr.),Icatian Javelineers,Fallen Empires,8b,FEM,Normal,Near Mint,English,Common,18224,116406
1,Icatian Javelineers (Benson),Icatian Javelineers,Fallen Empires,8a,FEM,Normal,Near Mint,English,Common,3688,17683
1,Icatian Javelineers (Kirschner),Icatian Javelineers,Fallen Empires,8c,FEM,Normal,Near Mint,English,Common,18225,116407
1,Iceberg,Iceberg,Ice Age,73,ICE,Normal,Near Mint,English,Uncommon,4731,18600
1,Ill-Gotten Gains,Ill-Gotten Gains,Urza's Saga,138,USG,Normal,Near Mint,English,Rare,6920,20398
2,Illusionary Forces,Illusionary Forces,Ice Age,75,ICE,Normal,Near Mint,English,Common,4735,18604
1,Illusions of Grandeur,Illusions of Grandeur,Ice Age,79,ICE,Normal,Near Mint,English,Rare,4739,18608
3,Immolation,Immolation,Fourth Edition,204,4ED,Normal,Near Mint,English,Common,1794,15923
1,Imps' Taunt,Imps' Taunt,The List Reprints,TMP-138,LIST,Normal,Near Mint,English,Uncommon,284393,5791475
1,Incinerate,Incinerate,Arena Promos,2,ARENA,Normal,Near Mint,English,Promo,21704,129993
1,Indentured Djinn,Indentured Djinn,Mercadian Masques,85,MMQ,Normal,Near Mint,English,Uncommon,6566,20059
1,Indestructible Aura,Indestructible Aura,Chronicles,7,CHR,Normal,Near Mint,English,Common,3407,17454
1,Inferno,Inferno,Fifth Edition,243,5ED,Normal,Near Mint,English,Rare,2212,16330
1,Inner Sanctum,Inner Sanctum,Weatherlight,18,WTH,Normal,Near Mint,English,Rare,6050,19546
1,Insight,Insight,Tempest,68,TMP,Normal,Near Mint,English,Uncommon,5591,19099
2,Inspiration,Inspiration,Visions,35,VIS,Normal,Near Mint,English,Common,5863,19359
1,Instill Energy,Instill Energy,Fifth Edition,304,5ED,Normal,Near Mint,English,Uncommon,2215,16333
2,Instill Energy,Instill Energy,Revised Edition,203,3ED,Normal,Near Mint,English,Uncommon,1452,15591
1,Interdict,Interdict,Tempest,69,TMP,Normal,Near Mint,English,Uncommon,5592,19100
4,Intervene,Intervene,Urza's Legacy,33,ULG,Normal,Near Mint,English,Common,6328,19824
1,Intrepid Hero,Intrepid Hero,Urza's Saga,19,USG,Normal,Near Mint,English,Rare,6922,20400
1,Intruder Alarm,Intruder Alarm,Stronghold,34,STH,Normal,Near Mint,English,Rare,5362,18873
1,Intuition,Intuition,Tempest,70,TMP,Normal,Near Mint,English,Rare,5593,19101
1,Invasion Plans,Invasion Plans,Stronghold,89,STH,Normal,Near Mint,English,Rare,5363,18874
1,Invigorate,Invigorate,Mercadian Masques,254,MMQ,Normal,Near Mint,English,Common,6570,20063
4,Inviolability,Inviolability,Mercadian Masques,23,MMQ,Normal,Near Mint,English,Common,6571,20064
1,Invulnerability,Invulnerability,Tempest,25,TMP,Normal,Near Mint,English,Uncommon,5594,19102
2,Iron Maiden,Iron Maiden,Urza's Legacy,127,ULG,Normal,Near Mint,English,Rare,6329,19825
1,Iron Star,Iron Star,Revised Edition,252,3ED,Normal,Near Mint,English,Uncommon,1453,15592
1,Iron Star,Iron Star,Fourth Edition,326,4ED,Normal,Near Mint,English,Uncommon,1797,15926
1,Iron Star,Iron Star,Classic Sixth Edition,291,6ED,Normal,Near Mint,English,Uncommon,2618,16721
4,Iron Will,Iron Will,Urza's Legacy,10,ULG,Normal,Near Mint,English,Common,6330,19826
4,Ironclaw Orcs,Ironclaw Orcs,Fifth Edition,245,5ED,Normal,Near Mint,Italian,Common,2218,2610999
4,Ironroot Treefolk,Ironroot Treefolk,Fourth Edition,253,4ED,Normal,Near Mint,English,Common,1799,15928
1,Irrigation Ditch,Irrigation Ditch,Invasion,324,INV,Normal,Near Mint,English,Common,7524,20986
1,Ivory Charm,Ivory Charm,Mirage,23,MIR,Normal,Near Mint,English,Common,5113,12671
2,Ivory Cup,Ivory Cup,Fourth Edition,327,4ED,Normal,Near Mint,English,Uncommon,1805,15932
1,Ivory Mask,Ivory Mask,Mercadian Masques,24,MMQ,Normal,Near Mint,English,Rare,6577,20067
1,Jabari's Banner,Jabari's Banner,Weatherlight,150,WTH,Normal,Near Mint,English,Uncommon,6051,19547
3,Jackal Pup,Jackal Pup,Tempest,183,TMP,Normal,Near Mint,English,Uncommon,5599,19104
4,Jackalope Herd,Jackalope Herd,Exodus,111,EXO,Normal,Near Mint,English,Common,4334,18231
1,Jade Monolith,Jade Monolith,Fourth Edition,329,4ED,Normal,Near Mint,English,Rare,1807,15934
3,Jagged Lightning,Jagged Lightning,Urza's Saga,200,USG,Normal,Near Mint,English,Uncommon,6927,20402
1,Jalum Tome,Jalum Tome,Antiquities,54,ATQ,Normal,Near Mint,English,Uncommon,3291,17353
1,Jamuraan Lion,Jamuraan Lion,Visions,10,VIS,Normal,Near Mint,English,Common,5865,19361
1,Jandor's Saddlebags,Jandor's Saddlebags,Fifth Edition,383,5ED,Normal,Near Mint,English,Rare,2229,16344
2,Jangling Automaton,Jangling Automaton,Weatherlight,151,WTH,Normal,Near Mint,English,Common,6052,19548
1,Jhoira's Toolbox,Jhoira's Toolbox,Urza's Legacy,128,ULG,Foil,Near Mint,English,Uncommon,6331,43631
1,Jinxed Ring,Jinxed Ring,The List Reprints,STH-137,LIST,Normal,Near Mint,English,Rare,498625,7182756
1,Jinxed Ring,Jinxed Ring,Stronghold,137,STH,Normal,Near Mint,English,Rare,5364,18875
2,Jolrael's Favor,Jolrael's Favor,Prophecy,116,PCY,Normal,Near Mint,English,Common,7320,20786
2,Jolt,Jolt,Mirage,70,MIR,Normal,Near Mint,English,Common,5116,12695
1,Joven,Joven,Homelands,77,HML,Normal,Near Mint,English,Common,4514,18396
1,Juggernaut,Juggernaut,Revised Edition,259,3ED,Normal,Near Mint,English,Uncommon,1466,15603
2,Jump,Jump,Fourth Edition,79,4ED,Normal,Near Mint,English,Common,1810,15937
1,Jungle Wurm,Jungle Wurm,Mirage,224,MIR,Normal,Near Mint,English,Common,5119,12719
2,Juniper Order Druid,Juniper Order Druid,Ice Age,251,ICE,Normal,Near Mint,English,Common,4754,18621
1,Junun Efreet,Junun Efreet,Fourth Edition,143,4ED,Normal,Near Mint,English,Uncommon,1811,15938
1,Justice,Justice,Ice Age,32,ICE,Normal,Near Mint,English,Uncommon,4755,18622
1,Juxtapose,Juxtapose,Fifth Edition,95,5ED,Normal,Near Mint,English,Rare,2236,16351
2,Karmic Guide,Karmic Guide,Urza's Legacy,11,ULG,Normal,Near Mint,English,Rare,6332,19828
2,Karn (Oversize),Karn,Vanguard,103,VNG,Normal,Near Mint,English,Promo,21612,129901
1,Karplusan Giant,Karplusan Giant,Ice Age,196,ICE,Normal,Near Mint,English,Uncommon,4757,18624
1,Kavu Climber,Kavu Climber,Invasion,192,INV,Normal,Near Mint,English,Common,7534,20993
2,Kavu Glider,Kavu Glider,Apocalypse,64,APC,Normal,Near Mint,English,Common,7976,21416
2,Keeper of Kookus,Keeper of Kookus,Visions,85,VIS,Normal,Near Mint,English,Common,5871,19367
4,Keeper of the Beasts,Keeper of the Beasts,Exodus,112,EXO,Normal,Near Mint,English,Uncommon,4335,18232
2,Keeper of the Dead,Keeper of the Dead,Exodus,65,EXO,Normal,Near Mint,English,Uncommon,4336,18233
2,Keeper of the Flame,Keeper of the Flame,Exodus,85,EXO,Normal,Near Mint,English,Uncommon,4337,18234
3,Keeper of the Light,Keeper of the Light,Exodus,8,EXO,Normal,Near Mint,English,Uncommon,4338,18235
4,Keeper of the Mind,Keeper of the Mind,Exodus,36,EXO,Normal,Near Mint,English,Uncommon,4339,18236
1,Keldon Warlord,Keldon Warlord,Fourth Edition,207,4ED,Normal,Near Mint,English,Uncommon,1813,15940
2,Kelsinko Ranger,Kelsinko Ranger,Ice Age,33,ICE,Normal,Near Mint,English,Common,4759,18626
1,Kezzerdrix,Kezzerdrix,Tempest,139,TMP,Normal,Near Mint,English,Rare,5602,19107
4,Killer Whale,Killer Whale,Exodus,37,EXO,Normal,Near Mint,English,Uncommon,4340,18237
4,Kindle,Kindle,Tempest,184,TMP,Normal,Near Mint,English,Common,5603,19108
4,King Crab,King Crab,Urza's Legacy,34,ULG,Normal,Near Mint,English,Uncommon,6333,19829
1,Kird Ape,Kird Ape,Arabian Nights,40,ARN,Normal,Near Mint,English,Common,3214,17284
1,Kismet,Kismet,Fourth Edition,33,4ED,Normal,Near Mint,English,Uncommon,1815,15942
2,Kithkin Armor,Kithkin Armor,Weatherlight,19,WTH,Normal,Near Mint,English,Common,6053,19549
1,Kjeldoran Frostbeast,Kjeldoran Frostbeast,Ice Age,296,ICE,Normal,Near Mint,English,Uncommon,4762,18629
1,Kjeldoran Skycaptain,Kjeldoran Skycaptain,Fifth Edition,45,5ED,Normal,Near Mint,English,Uncommon,2244,16359
3,Kjeldoran Skyknight,Kjeldoran Skyknight,Ice Age,40,ICE,Normal,Near Mint,English,Common,4768,18635
2,Kjeldoran Warrior,Kjeldoran Warrior,Ice Age,41,ICE,Normal,Near Mint,English,Common,4769,18636
1,Knight of Dawn,Knight of Dawn,Tempest,26,TMP,Normal,Near Mint,English,Uncommon,5604,19109
2,Knight of Dusk,Knight of Dusk,Tempest,140,TMP,Normal,Near Mint,English,Uncommon,5605,19110
2,Knight of the Mists,Knight of the Mists,Visions,36,VIS,Normal,Near Mint,English,Common,5873,19369
2,Knight of Valor,Knight of Valor,Visions,11,VIS,Normal,Near Mint,English,Common,5874,19370
4,Knighthood,Knighthood,Urza's Legacy,12,ULG,Normal,Near Mint,English,Uncommon,6334,19830
4,Kor Chant,Kor Chant,Exodus,9,EXO,Normal,Near Mint,English,Common,4341,18238
1,Koskun Falls,Koskun Falls,Homelands,55,HML,Normal,Near Mint,English,Rare,4517,18399
1,Krovikan Fetish,Krovikan Fetish,Fifth Edition,172,5ED,Normal,Near Mint,English,Common,2246,16361
3,Krovikan Sorcerer,Krovikan Sorcerer,Ice Age,81,ICE,Normal,Near Mint,English,Common,4773,18640
1,Kukemssa Serpent,Kukemssa Serpent,Mirage,72,MIR,Normal,Near Mint,English,Common,5125,12767
4,Lab Rats,Lab Rats,Stronghold,61,STH,Normal,Near Mint,English,Common,5365,18876
2,Labyrinth Minotaur [Version 2],Labyrinth Minotaur,Homelands,30b,HML,Normal,Near Mint,English,Common,18281,116463
2,Lake of the Dead,Lake of the Dead,Alliances,140,ALL,Normal,Near Mint,English,Rare,4183,18107
4,Lancers en-Kor,Lancers en-Kor,Stronghold,8,STH,Normal,Near Mint,English,Uncommon,5366,18877
2,Land Grant,Land Grant,Mercadian Masques,255,MMQ,Normal,Near Mint,English,Common,6589,20079
3,Land Leeches,Land Leeches,Fourth Edition,255,4ED,Normal,Near Mint,English,Common,1817,15944
1,Landfill,Landfill,Unglued,49,UGL,Normal,Near Mint,English,Rare,881,15139
1,Lapis Lazuli Talisman,Lapis Lazuli Talisman,Ice Age,327,ICE,Normal,Near Mint,English,Uncommon,4776,18643
2,Last Stand,Last Stand,Apocalypse,107,APC,Normal,Near Mint,English,Rare,7980,21420
4,Last-Ditch Effort,Last-Ditch Effort,Urza's Legacy,83,ULG,Normal,Near Mint,English,Uncommon,6335,19831
1,"Latulla, Keldon Overseer","Latulla, Keldon Overseer",Prophecy,95,PCY,Normal,Near Mint,English,Rare,7325,20791
4,Launch,Launch,Urza's Saga,82,USG,Normal,Near Mint,English,Common,6929,20404
4,Lava Axe,Lava Axe,Urza's Legacy,84,ULG,Normal,Near Mint,English,Common,6336,19832
2,Lava Burst,Lava Burst,Ice Age,198,ICE,Normal,Near Mint,English,Common,4777,18644
1,Lava Storm,Lava Storm,Weatherlight,110,WTH,Normal,Near Mint,English,Common,6055,19551
1,Lava Tubes,Lava Tubes,Ice Age,358,ICE,Normal,Near Mint,English,Rare,4778,18645
3,Lay of the Land,Lay of the Land,Apocalypse,81,APC,Normal,Near Mint,English,Common,7981,21421
4,Lay Waste,Lay Waste,Urza's Saga,201,USG,Normal,Near Mint,English,Common,6930,20405
1,Legacy Weapon,Legacy Weapon,Apocalypse,137,APC,Normal,Near Mint,English,Rare,7982,21422
1,Legerdemain,Legerdemain,Tempest,72,TMP,Normal,Near Mint,English,Uncommon,5609,19114
3,Levitation,Levitation,Urza's Legacy,35,ULG,Normal,Near Mint,English,Uncommon,6337,19833
1,Ley Druid,Ley Druid,Fourth Edition,256,4ED,Normal,Near Mint,English,Uncommon,1820,15947
1,Lhurgoyf,Lhurgoyf,Ice Age,252,ICE,Normal,Near Mint,English,Rare,4782,18649
2,Library of Leng,Library of Leng,Revised Edition,261,3ED,Normal,Near Mint,English,Uncommon,1475,15612
1,Lichenthrope,Lichenthrope,Visions,112,VIS,Normal,Near Mint,English,Rare,5878,19374
1,Liege of the Hollows,Liege of the Hollows,Weatherlight,131,WTH,Normal,Near Mint,English,Rare,6056,19552
1,Life // Death,Life,Apocalypse,130,APC,Normal,Near Mint,English,Uncommon,7983,21423
1,Life Chisel,Life Chisel,Legends,283,LEG,Normal,Near Mint,English,Uncommon,3944,17897
1,Lifeforce,Lifeforce,Fifth Edition,310,5ED,Normal,Near Mint,English,Uncommon,2254,16369
1,Lifeforce,Lifeforce,Fourth Edition,257,4ED,Normal,Near Mint,English,Uncommon,1822,15949
1,Lifelace,Lifelace,Fourth Edition,258,4ED,Normal,Near Mint,English,Rare,1823,15950
4,Lightning Blast,Lightning Blast,Tempest,185,TMP,Normal,Near Mint,English,Common,5611,19116
1,Lightning Blast,Lightning Blast,7th Edition,200,7ED,Normal,Near Mint,English,Common,2973,17058
3,Lightning Bolt,Lightning Bolt,Fourth Edition,208,4ED,Normal,Near Mint,English,Common,1825,15952
1,Lightning Dragon,Lightning Dragon,Prerelease Cards,202,PRE,Foil,Near Mint,English,Rare,21696,130485
1,Lightning Dragon,Lightning Dragon,Urza's Saga,202,USG,Normal,Near Mint,English,Rare,6932,20407
3,Lightning Elemental,Lightning Elemental,Tempest,186,TMP,Normal,Near Mint,English,Common,5612,19117
1,Lightning Reflexes,Lightning Reflexes,Mirage,186,MIR,Normal,Near Mint,English,Common,5128,12791
2,Lilting Refrain,Lilting Refrain,Urza's Saga,83,USG,Normal,Near Mint,English,Uncommon,6933,20408
5,Lim-Dul's Cohort,Lim-Dul's Cohort,Ice Age,145,ICE,Normal,Near Mint,English,Common,4784,18651
1,Lim-Dul's Hex,Lim-Dul's Hex,Ice Age,146,ICE,Normal,Near Mint,English,Uncommon,4785,18652
1,Limited Resources,Limited Resources,Exodus,10,EXO,Normal,Near Mint,English,Rare,4342,18239
1,Lingering Mirage,Lingering Mirage,Urza's Saga,84,USG,Normal,Near Mint,English,Uncommon,6934,20409
1,Living Terrain,Living Terrain,Prophecy,117,PCY,Foil,Near Mint,English,Uncommon,7328,44598
1,Llanowar Behemoth,Llanowar Behemoth,Weatherlight,132,WTH,Normal,Near Mint,English,Uncommon,6057,19553
4,Llanowar Dead,Llanowar Dead,Apocalypse,109,APC,Normal,Near Mint,English,Common,7987,21426
1,Llanowar Druid,Llanowar Druid,Weatherlight,133,WTH,Normal,Near Mint,English,Common,6058,19554
1,Llanowar Elves,Llanowar Elves,7th Edition,253,7ED,Normal,Near Mint,English,Common,2975,17060
1,Llanowar Elves,Llanowar Elves,Classic Sixth Edition,239,6ED,Normal,Near Mint,English,Common,2639,16739
1,Llanowar Vanguard,Llanowar Vanguard,Invasion,197,INV,Normal,Near Mint,English,Common,7546,21005
3,Lone Wolf,Lone Wolf,Urza's Legacy,105,ULG,Normal,Near Mint,English,Uncommon,6338,19834
1,Longbow Archer,Longbow Archer,Visions,12,VIS,Normal,Near Mint,English,Uncommon,5880,19376
1,"Look at Me, I'm the DCI","Look at Me, I'm the DCI",Unglued,8,UGL,Normal,Near Mint,English,Rare,883,15141
2,Lost Soul,Lost Soul,Fourth Edition,145,4ED,Normal,Near Mint,English,Common,1831,15958
2,Lotus Petal,Lotus Petal,Tempest,294,TMP,Normal,Near Mint,English,Common,5615,19120
1,Lotus Vale,Lotus Vale,Weatherlight,165,WTH,Normal,Near Mint,English,Rare,6060,19556
2,Lowland Basilisk,Lowland Basilisk,Stronghold,109,STH,Normal,Near Mint,English,Common,5368,18879
3,Lowland Giant,Lowland Giant,Tempest,187,TMP,Normal,Near Mint,English,Common,5616,19121
4,Lull,Lull,Urza's Saga,267,USG,Normal,Near Mint,English,Common,6937,20412
1,Lure,Lure,Revised Edition,212,3ED,Normal,Near Mint,English,Uncommon,1486,15623
1,Lurking Nightstalker,Lurking Nightstalker,Portal Second Age,77,P02,Normal,Near Mint,English,Common,163,14675
4,Mage il-Vec,Mage il-Vec,Exodus,86,EXO,Normal,Near Mint,English,Common,4343,18240
3,Maggot Carrier,Maggot Carrier,Planeshift,45,PLS,Normal,Near Mint,English,Common,7822,21267
1,Magical Hack,Magical Hack,Fourth Edition,83,4ED,Normal,Near Mint,English,Rare,1833,15960
1,Magnetic Mountain,Magnetic Mountain,Fourth Edition,209,4ED,Normal,Near Mint,English,Rare,1834,15961
2,Magnetic Web,Magnetic Web,Tempest,295,TMP,Normal,Near Mint,English,Rare,5619,19124
1,Magnify,Magnify,Urza's Destiny,111,UDS,Normal,Near Mint,English,Common,6201,19697
3,Mana Breach,Mana Breach,Exodus,38,EXO,Normal,Near Mint,English,Uncommon,4344,18241
2,Mana Chains,Mana Chains,Weatherlight,41,WTH,Normal,Near Mint,English,Common,6061,19557
2,Mana Flare,Mana Flare,Revised Edition,164,3ED,Normal,Near Mint,English,Rare,1490,15627
4,Mana Leak,Mana Leak,Stronghold,36,STH,Normal,Near Mint,English,Common,5369,18880
2,Mana Leech,Mana Leech,Urza's Saga,141,USG,Normal,Near Mint,English,Uncommon,6939,20414
1,Mana Short,Mana Short,Fourth Edition,85,4ED,Normal,Near Mint,English,Rare,1838,15965
1,Mana Vault,Mana Vault,Fifth Edition,388,5ED,Normal,Near Mint,English,Rare,2267,16382
1,Manabond,Manabond,Exodus,113,EXO,Normal,Near Mint,English,Rare,4345,18242
2,Manakin,Manakin,Tempest,296,TMP,Normal,Near Mint,English,Common,5621,19126
4,Maniacal Rage,Maniacal Rage,Exodus,87,EXO,Normal,Near Mint,English,Common,4346,18243
2,Man-o'-War,Man-o'-War,Visions,37,VIS,Normal,Near Mint,English,Common,5882,19378
1,Manta Ray,Manta Ray,Weatherlight,42,WTH,Normal,Near Mint,English,Common,6063,19559
4,Manta Riders,Manta Riders,Tempest,74,TMP,Normal,Near Mint,English,Common,5622,19127
1,Maraxus (Oversize),Maraxus,Vanguard,104,VNG,Normal,Near Mint,English,Promo,21614,129903
1,Marble Diamond,Marble Diamond,7th Edition,306,7ED,Normal,Near Mint,English,Uncommon,2985,17070
1,Marker Beetles,Marker Beetles,Urza's Destiny,112,UDS,Normal,Near Mint,English,Common,6204,19700
2,Marsh Boa,Marsh Boa,Prophecy,118,PCY,Normal,Near Mint,English,Common,7332,20798
3,Marsh Gas,Marsh Gas,Fourth Edition,146,4ED,Normal,Near Mint,English,Common,1841,15968
4,Marsh Lurker,Marsh Lurker,Tempest,144,TMP,Normal,Near Mint,English,Common,5624,19129
3,Marsh Viper,Marsh Viper,Fifth Edition,315,5ED,Normal,Near Mint,English,Common,2269,16384
1,Martyr's Cause,Martyr's Cause,Urza's Legacy,13,ULG,Normal,Near Mint,English,Uncommon,6340,19836
1,Mask of Law and Grace,Mask of Law and Grace,Urza's Destiny,11,UDS,Normal,Near Mint,English,Common,6205,19701
4,Master Decoy,Master Decoy,Tempest,29,TMP,Normal,Near Mint,English,Common,5625,19130
2,Maze of Shadows,Maze of Shadows,Tempest,319,TMP,Normal,Near Mint,English,Uncommon,5627,19132
4,Medicine Bag,Medicine Bag,Exodus,133,EXO,Normal,Near Mint,English,Uncommon,4347,18244
1,Meditate,Meditate,Tempest,76,TMP,Normal,Near Mint,English,Rare,5628,19133
1,Meekstone,Meekstone,Fourth Edition,335,4ED,Normal,Near Mint,English,Rare,1843,15970
1,Meekstone,Meekstone,Fourth Edition,335,4ED,Normal,Near Mint,English,Rare,1843,15970
2,Meltdown,Meltdown,Urza's Saga,203,USG,Normal,Near Mint,English,Uncommon,6940,20415
3,Memory Jar,Memory Jar,Urza's Legacy,129,ULG,Normal,Near Mint,English,Rare,6341,19837
1,Mental Discipline,Mental Discipline,Urza's Destiny,37,UDS,Normal,Near Mint,English,Common,6208,19704
1,Mercadian Lift,Mercadian Lift,Mercadian Masques,306,MMQ,Foil,Near Mint,English,Rare,6606,43900
